Combination,Fold,Epoch,Train Loss,Validation Loss,Hidden Dimension,Number of Layers,Initial Learning Rate,Model
2,0,0,0.614524570240506,0.6139427825808526,1,1,0.7,RNN
2,0,1,0.5625556968152523,0.5524495232850313,1,1,0.7,RNN
2,1,0,0.795953266721751,0.7990445978939533,1,1,0.7,RNN
2,1,1,0.6996743842959404,0.6680578395724297,1,1,0.7,RNN
2,1,2,0.6149779126048088,0.5749111115932465,1,1,0.7,RNN
2,1,3,0.5387303851544857,0.5022370088845491,1,1,0.7,RNN
2,2,0,0.8844967578936901,0.8884812951087951,1,1,0.7,RNN
2,2,1,0.6037833504378796,0.5043746538460254,1,1,0.7,RNN
2,3,0,0.754638746620289,0.7539269089698791,1,1,0.7,RNN
2,3,1,0.6361903235316276,0.5418626211583615,1,1,0.7,RNN
2,4,0,0.7458357209339738,0.7526166252791882,1,1,0.7,RNN
2,4,1,0.5952557355165482,0.5377367608249187,1,1,0.7,RNN
2,4,2,0.5273096702992917,0.5332676753401756,1,1,0.7,RNN
2,5,0,0.746760861389339,0.7553339943289756,1,1,0.7,RNN
2,5,1,0.6053125873208046,0.4969169065356255,1,1,0.7,RNN
2,5,2,0.5427334904670715,0.4790156606584787,1,1,0.7,RNN
2,6,0,0.7219172881916165,0.7158521834760905,1,1,0.7,RNN
2,6,1,0.599170159548521,0.5975609663873911,1,1,0.7,RNN
2,6,2,0.5852024883031846,0.5665196821093559,1,1,0.7,RNN
2,6,3,0.5606257528066635,0.5448324460536241,1,1,0.7,RNN
2,6,4,0.5344443574547768,0.504258694127202,1,1,0.7,RNN
2,7,0,0.6900864401832223,0.6800163187086582,1,1,0.7,RNN
2,7,1,0.5859360650181771,0.5332103081047534,1,1,0.7,RNN
2,8,0,0.8745400954037905,0.8871965616941452,1,1,0.7,RNN
2,8,1,0.653241965174675,0.5825187291949987,1,1,0.7,RNN
2,8,2,0.5671196311712265,0.5319380693137645,1,1,0.7,RNN
2,9,0,0.7440997339785099,0.7285909466445446,1,1,0.7,RNN
2,9,1,0.6123538978397847,0.5303465597331524,1,1,0.7,RNN
3,0,0,0.7102261021733283,0.7061087742447854,1,1,0.7,LSTM
3,0,1,0.6951796784996986,0.6888073846697808,1,1,0.7,LSTM
3,0,2,0.6900769025087357,0.6869757257401943,1,1,0.7,LSTM
3,0,3,0.6892333507537842,0.686425568163395,1,1,0.7,LSTM
3,0,4,0.6884702622890473,0.685803548246622,1,1,0.7,LSTM
3,0,5,0.6879796668887138,0.685096774995327,1,1,0.7,LSTM
3,0,6,0.6865098312497139,0.6831305049359798,1,1,0.7,LSTM
3,0,7,0.6837899670004844,0.679178710281849,1,1,0.7,LSTM
3,0,8,0.6771832868456841,0.6686560034751892,1,1,0.7,LSTM
3,0,9,0.6583813562989235,0.6389325864613056,1,1,0.7,LSTM
3,0,10,0.6218546733260155,0.6014859400689602,1,1,0.7,LSTM
3,0,11,0.5906628414988517,0.573239504173398,1,1,0.7,LSTM
3,0,12,0.5638203158974647,0.5458372455090285,1,1,0.7,LSTM
3,0,13,0.5364213734865189,0.5161304868757725,1,1,0.7,LSTM
3,0,14,0.5038798674941063,0.4787926282733679,1,1,0.7,LSTM
3,0,15,0.46112337037920953,0.42579696215689183,1,1,0.7,LSTM
3,0,16,0.4331093214452267,0.39022762030363084,1,1,0.7,LSTM
3,1,0,0.7135965736316783,0.716506153345108,1,1,0.7,LSTM
3,1,1,0.6759992420673371,0.6520082749426365,1,1,0.7,LSTM
3,1,2,0.6220604285597802,0.5742445036768913,1,1,0.7,LSTM
3,1,3,0.5466923914849758,0.5014297924935818,1,1,0.7,LSTM
3,1,4,0.5417338460683823,0.4624192897230387,1,1,0.7,LSTM
3,1,5,0.49358977749943733,0.38796648997813465,1,1,0.7,LSTM
3,1,6,0.2826079227030277,0.24761725421994923,1,1,0.7,LSTM
3,1,7,0.23757767155766488,0.23674839548766613,1,1,0.7,LSTM
3,2,0,0.7166850115039518,0.7164205946028233,1,1,0.7,LSTM
3,2,1,0.6274482257664203,0.6701289743185044,1,1,0.7,LSTM
3,2,2,0.6076373212039471,0.6434820149093866,1,1,0.7,LSTM
3,2,3,0.6170859456062316,0.555464967340231,1,1,0.7,LSTM
3,2,4,0.38111378587782385,0.34461517268791797,1,1,0.7,LSTM
3,2,5,0.27439730800688267,0.31379618579521773,1,1,0.7,LSTM
3,2,6,0.2585967075079679,0.3054879689589143,1,1,0.7,LSTM
3,2,7,0.24837579019367695,0.3018795783631504,1,1,0.7,LSTM
3,2,8,0.24169062860310078,0.29255960658192637,1,1,0.7,LSTM
3,2,9,0.2383190520107746,0.28868634821847083,1,1,0.7,LSTM
3,2,10,0.23223308324813843,0.28494159430265426,1,1,0.7,LSTM
3,3,0,0.6982662951307638,0.6986300729215145,1,1,0.7,LSTM
3,3,1,0.6637619987130166,0.6282926633954048,1,1,0.7,LSTM
3,3,2,0.495998653024435,0.3903012275695801,1,1,0.7,LSTM
3,3,3,0.24046418778598308,0.2664001596160233,1,1,0.7,LSTM
3,4,0,0.6516901573166252,0.6503858178853988,1,1,0.7,LSTM
3,4,1,0.6065335229039193,0.5759109392762184,1,1,0.7,LSTM
3,4,2,0.5400883793830872,0.5239605344831944,1,1,0.7,LSTM
3,4,3,0.48254277259111406,0.44736294224858286,1,1,0.7,LSTM
3,4,4,0.4633638225495815,0.41736018974334,1,1,0.7,LSTM
3,4,5,0.37143312245607374,0.3449419282376766,1,1,0.7,LSTM
3,4,6,0.33138865157961844,0.31767859812825916,1,1,0.7,LSTM
3,4,7,0.31606094017624853,0.3081805309280753,1,1,0.7,LSTM
3,4,8,0.30770000666379926,0.29855691995471717,1,1,0.7,LSTM
3,4,9,0.30112744867801666,0.29223768319934607,1,1,0.7,LSTM
3,5,0,0.6882445178925991,0.6884646728634835,1,1,0.7,LSTM
3,5,1,0.6758488520979882,0.6496028386056423,1,1,0.7,LSTM
3,5,2,0.6008476465940475,0.5351924557238817,1,1,0.7,LSTM
3,6,0,0.7176804527640342,0.7145287089049817,1,1,0.7,LSTM
3,6,1,0.6479534022510052,0.6864030361175537,1,1,0.7,LSTM
3,6,2,0.6687533840537071,0.6404951274394989,1,1,0.7,LSTM
3,6,3,0.607156203687191,0.5811932556331157,1,1,0.7,LSTM
3,6,4,0.5638509899377823,0.5515235420316458,1,1,0.7,LSTM
3,6,5,0.5410045817494392,0.5320860043168067,1,1,0.7,LSTM
3,6,6,0.5240843631327152,0.5154230609536171,1,1,0.7,LSTM
3,6,7,0.5096837699413299,0.4991245917975903,1,1,0.7,LSTM
3,7,0,0.7021811639890074,0.7028525322675705,1,1,0.7,LSTM
3,7,1,0.5702879719436169,0.4561998598277569,1,1,0.7,LSTM
3,8,0,0.717903321608901,0.7211340859532356,1,1,0.7,LSTM
3,8,1,0.6695307627320289,0.6380261681973934,1,1,0.7,LSTM
3,8,2,0.5664488159120082,0.5517297796905041,1,1,0.7,LSTM
3,9,0,0.7111833393573761,0.7197752356529236,1,1,0.7,LSTM
3,9,1,0.6798483818769455,0.6579392842948437,1,1,0.7,LSTM
3,9,2,0.5818358868360519,0.5839222081005573,1,1,0.7,LSTM
3,9,3,0.5199421152472496,0.47285434640944,1,1,0.7,LSTM
3,9,4,0.40460866317152977,0.3392930729314685,1,1,0.7,LSTM
3,9,5,0.3388566944748163,0.3039392035454512,1,1,0.7,LSTM
4,0,0,0.7014895258205278,0.7028355523943901,2,1,0.7,MLP
4,0,1,0.6358412399888038,0.5730028621852398,2,1,0.7,MLP
4,0,2,0.6119671627879143,0.5641913902014494,2,1,0.7,MLP
4,0,3,0.6104018330574036,0.56172841116786,2,1,0.7,MLP
4,0,4,0.6085182800889015,0.5590081717818975,2,1,0.7,MLP
4,0,5,0.6084291785955429,0.5564402718096971,2,1,0.7,MLP
4,0,6,0.6062925219535827,0.5543735392391682,2,1,0.7,MLP
4,0,7,0.605109092593193,0.5517613649368286,2,1,0.7,MLP
4,0,8,0.6044094875454903,0.5510402780026198,2,1,0.7,MLP
4,1,0,0.6388304098642298,0.634285456687212,2,1,0.7,MLP
4,1,1,0.6382828667759896,0.57574821151793,2,1,0.7,MLP
4,1,2,0.6258931174874306,0.5654278386384248,2,1,0.7,MLP
4,1,3,0.6247439876198768,0.5647592384368181,2,1,0.7,MLP
4,1,4,0.6253263249993324,0.5632613599300385,2,1,0.7,MLP
4,1,5,0.6242700114846229,0.5613895252346992,2,1,0.7,MLP
4,2,0,0.6992271387151311,0.6988358080387116,2,1,0.7,MLP
4,2,1,0.6879114001989365,0.6755994133651256,2,1,0.7,MLP
4,2,2,0.6658663555979729,0.6440638862550259,2,1,0.7,MLP
4,2,3,0.6577714949846267,0.632747233659029,2,1,0.7,MLP
4,3,0,0.6660678072167293,0.6737967617809772,2,1,0.7,MLP
4,3,1,0.6208550706505775,0.5729309029877185,2,1,0.7,MLP
4,3,2,0.5964298084378242,0.5540950015187264,2,1,0.7,MLP
4,3,3,0.5889571249485016,0.5473464220762253,2,1,0.7,MLP
4,3,4,0.5881945043802261,0.5460323542356491,2,1,0.7,MLP
4,3,5,0.5871798083186149,0.5441321194171905,2,1,0.7,MLP
4,4,0,0.6670154217630625,0.664582309871912,2,1,0.7,MLP
4,4,1,0.6208556160330773,0.5576422546058893,2,1,0.7,MLP
4,4,2,0.5956254616379738,0.5464841712266206,2,1,0.7,MLP
4,4,3,0.5892319202423095,0.5404724176973105,2,1,0.7,MLP
4,4,4,0.5875979453325272,0.5360183328390121,2,1,0.7,MLP
4,5,0,0.7341993128880858,0.7308472707867623,2,1,0.7,MLP
4,5,1,0.6747366711497307,0.6483470484614372,2,1,0.7,MLP
4,5,2,0.6596965849399566,0.6387666918337345,2,1,0.7,MLP
4,5,3,0.6572373330593109,0.6320932269096374,2,1,0.7,MLP
4,6,0,0.6546603258699178,0.6584233790636063,2,1,0.7,MLP
4,6,1,0.6243771374225616,0.571573655307293,2,1,0.7,MLP
4,6,2,0.6123284786939621,0.5654232513159514,2,1,0.7,MLP
4,6,3,0.6106538891792297,0.5647703543305397,2,1,0.7,MLP
4,6,4,0.6096731156110764,0.5641675688326359,2,1,0.7,MLP
4,6,5,0.6080827474594116,0.5629774976521731,2,1,0.7,MLP
4,6,6,0.6064123511314392,0.5624012775719166,2,1,0.7,MLP
4,6,7,0.6054210186004638,0.5619740556925535,2,1,0.7,MLP
4,6,8,0.605413195490837,0.5608871657401323,2,1,0.7,MLP
4,6,9,0.6042815506458282,0.5598413169384002,2,1,0.7,MLP
4,6,10,0.6038847342133522,0.5587073992937803,2,1,0.7,MLP
4,7,0,0.7477329937741161,0.736963227391243,2,1,0.7,MLP
4,7,1,0.6508996903896331,0.5675875820219517,2,1,0.7,MLP
4,7,2,0.6122090384364128,0.5538796979933978,2,1,0.7,MLP
4,7,3,0.6103259205818177,0.5508687801659107,2,1,0.7,MLP
4,7,4,0.6088517770171166,0.5487052258104086,2,1,0.7,MLP
4,7,5,0.6090151473879815,0.5480014674365521,2,1,0.7,MLP
4,7,6,0.6077521339058876,0.5473597336560487,2,1,0.7,MLP
4,7,7,0.6064022362232209,0.5464934196323157,2,1,0.7,MLP
4,8,0,0.7595253884792328,0.7594713985919952,2,1,0.7,MLP
4,8,1,0.6756369501352311,0.6453899562358856,2,1,0.7,MLP
4,8,2,0.6583947077393532,0.6333508983254432,2,1,0.7,MLP
4,9,0,0.8945804750546813,0.9066561132669448,2,1,0.7,MLP
4,9,1,0.6839548155665398,0.640181639790535,2,1,0.7,MLP
4,9,2,0.6598113164305687,0.6339058525860309,2,1,0.7,MLP
5,0,0,0.7937723011044518,0.8059168860316277,2,1,0.7,RNN
5,0,1,0.5944694325327873,0.6478808950632811,2,1,0.7,RNN
5,0,2,0.5518891014158726,0.4896794676780701,2,1,0.7,RNN
5,1,0,0.7052580636526857,0.6977856010198593,2,1,0.7,RNN
5,1,1,0.5707239478826522,0.5260466646403075,2,1,0.7,RNN
5,1,2,0.5628637030720711,0.5114686179906129,2,1,0.7,RNN
5,1,3,0.5160644136369228,0.5023598708212376,2,1,0.7,RNN
5,2,0,0.7438759408891202,0.7412769712507725,2,1,0.7,RNN
5,2,1,0.5997446544468403,0.5412677690386772,2,1,0.7,RNN
5,3,0,0.6831212665353503,0.681467791646719,2,1,0.7,RNN
5,3,1,0.5867005318403244,0.5771216120570898,2,1,0.7,RNN
5,3,2,0.5357694000005722,0.4882219981402159,2,1,0.7,RNN
5,3,3,0.5298369728028774,0.4564154531806707,2,1,0.7,RNN
5,4,0,0.7134409673511982,0.7112202286720276,2,1,0.7,RNN
5,4,1,0.5811845622956753,0.4137076599523425,2,1,0.7,RNN
5,5,0,0.818165871873498,0.8106946773827076,2,1,0.7,RNN
5,5,1,0.5911677069962025,0.7587862867861986,2,1,0.7,RNN
5,5,2,0.5586735874414444,0.5071266204118728,2,1,0.7,RNN
5,6,0,0.6204778438434004,0.6215825609862804,2,1,0.7,RNN
5,6,1,0.5547781214118004,0.4822651341557503,2,1,0.7,RNN
5,6,2,0.5354206062853336,0.4794535253196955,2,1,0.7,RNN
5,6,3,0.5508786991238594,0.42825310193002225,2,1,0.7,RNN
5,7,0,0.8147042484953999,0.7922353453934192,2,1,0.7,RNN
5,7,1,0.6107869297266006,0.5579863343387842,2,1,0.7,RNN
5,8,0,0.6383072828873992,0.6407281093299388,2,1,0.7,RNN
5,8,1,0.5723228491842747,0.5708738923072815,2,1,0.7,RNN
5,8,2,0.5434534035623073,0.4973599996417761,2,1,0.7,RNN
5,9,0,0.7645984733477235,0.7616573844105006,2,1,0.7,RNN
5,9,1,0.6272761918604374,0.6895195886492729,2,1,0.7,RNN
5,9,2,0.6475051462650299,0.6342730291187764,2,1,0.7,RNN
5,9,3,0.6318469151854516,0.6247068464756012,2,1,0.7,RNN
5,9,4,0.6226234659552574,0.6176460482180118,2,1,0.7,RNN
5,9,5,0.615211983025074,0.6114812172949314,2,1,0.7,RNN
5,9,6,0.6086882337927818,0.6080679919570684,2,1,0.7,RNN
5,9,7,0.6028107717633248,0.6000941134989262,2,1,0.7,RNN
6,0,0,0.7114700391356433,0.7129905536770821,2,1,0.7,LSTM
6,0,1,0.6541626676917076,0.6044245205819607,2,1,0.7,LSTM
6,0,2,0.5735733963549137,0.5308443877846003,2,1,0.7,LSTM
6,0,3,0.48483512327075007,0.358926216699183,2,1,0.7,LSTM
6,1,0,0.7423679593684416,0.7431938461959362,2,1,0.7,LSTM
6,1,1,0.6452060803771019,0.6121448971331119,2,1,0.7,LSTM
6,1,2,0.5063588827848434,0.4404784670099616,2,1,0.7,LSTM
6,1,3,0.31976055093109607,0.3006990195252001,2,1,0.7,LSTM
6,1,4,0.1980170952156186,0.29400690835900606,2,1,0.7,LSTM
6,2,0,0.7009215204577361,0.6978652812540531,2,1,0.7,LSTM
6,2,1,0.5888921938836574,0.5660234775394202,2,1,0.7,LSTM
6,2,2,0.5348770454525947,0.41808484885841607,2,1,0.7,LSTM
6,3,0,0.6763890461464013,0.6721960544586182,2,1,0.7,LSTM
6,3,1,0.5005909763276577,0.24801815617829562,2,1,0.7,LSTM
6,3,2,0.23437907323241233,0.20903328033164142,2,1,0.7,LSTM
6,4,0,0.700353580340743,0.6915738709270954,2,1,0.7,LSTM
6,4,1,0.6278015941381454,0.49415855556726457,2,1,0.7,LSTM
6,4,2,0.45848029144108293,0.2445357870310545,2,1,0.7,LSTM
6,5,0,0.7149639286100864,0.7154306136071682,2,1,0.7,LSTM
6,5,1,0.6167554579675197,0.6554088462144136,2,1,0.7,LSTM
6,5,2,0.5910251021385193,0.5649581767618657,2,1,0.7,LSTM
6,5,3,0.5347642578184605,0.5122068446129561,2,1,0.7,LSTM
6,5,4,0.44217816442251207,0.3328817173838615,2,1,0.7,LSTM
6,5,5,0.27064636200666425,0.2580062601715326,2,1,0.7,LSTM
6,5,6,0.24088829942047596,0.24575960440561176,2,1,0.7,LSTM
6,5,7,0.2283660162240267,0.23879274656064808,2,1,0.7,LSTM
6,5,8,0.22206677831709384,0.2321074238512665,2,1,0.7,LSTM
6,5,9,0.21492921523749828,0.2305725287180394,2,1,0.7,LSTM
6,6,0,0.7480884352698922,0.7409322641789913,2,1,0.7,LSTM
6,6,1,0.6746878072619438,0.629142215102911,2,1,0.7,LSTM
6,6,2,0.5364678330719471,0.45008269473910334,2,1,0.7,LSTM
6,7,0,0.6988298194482923,0.7089965142309665,2,1,0.7,LSTM
6,7,1,0.6139613345265389,0.5042813185602426,2,1,0.7,LSTM
6,7,2,0.527213541418314,0.43925759084522725,2,1,0.7,LSTM
6,7,3,0.3007852427661419,0.22887872075662016,2,1,0.7,LSTM
6,7,4,0.23364721275866032,0.2126682510599494,2,1,0.7,LSTM
6,7,5,0.22092125304043292,0.20760301765985786,2,1,0.7,LSTM
6,8,0,0.6912985756061971,0.7081243053078652,2,1,0.7,LSTM
6,8,1,0.5840663939714432,0.6907939672470093,2,1,0.7,LSTM
6,8,2,0.5498638227581978,0.47160545326769354,2,1,0.7,LSTM
6,8,3,0.3756422009319067,0.20851035928353667,2,1,0.7,LSTM
6,9,0,0.6857184698805213,0.6821114175021649,2,1,0.7,LSTM
6,9,1,0.5358620502054692,0.3767308834940195,2,1,0.7,LSTM
6,9,2,0.32241447567939757,0.22390151536092162,2,1,0.7,LSTM
7,0,0,0.6837109372551952,0.680239574611187,4,1,0.7,MLP
7,0,1,0.6118289723992347,0.560176107659936,4,1,0.7,MLP
7,0,2,0.5924395114183426,0.5521840620785952,4,1,0.7,MLP
7,0,3,0.5887113094329834,0.5486695058643818,4,1,0.7,MLP
7,0,4,0.5829871490597724,0.5416408941149712,4,1,0.7,MLP
7,0,5,0.579573181271553,0.5414380397647619,4,1,0.7,MLP
7,0,6,0.5790558651089668,0.5408683195710182,4,1,0.7,MLP
7,1,0,0.7353952767327429,0.728208577632904,4,1,0.7,MLP
7,1,1,0.609671750664711,0.558508475869894,4,1,0.7,MLP
7,1,2,0.577238304913044,0.5492601521313191,4,1,0.7,MLP
7,1,3,0.5746180072426796,0.538253790140152,4,1,0.7,MLP
7,2,0,0.7123404868479286,0.7126409366726876,4,1,0.7,MLP
7,2,1,0.6820936873555183,0.6413249924778939,4,1,0.7,MLP
7,2,2,0.6315561026334763,0.579565666243434,4,1,0.7,MLP
7,2,3,0.6147425308823585,0.5594750475138426,4,1,0.7,MLP
7,2,4,0.6108955711126327,0.5457179736346006,4,1,0.7,MLP
7,3,0,0.6800300973600575,0.6795841075479985,4,1,0.7,MLP
7,3,1,0.6045903652906418,0.552603841945529,4,1,0.7,MLP
7,3,2,0.5811952725052834,0.5456354897469282,4,1,0.7,MLP
7,3,3,0.5791819587349891,0.5439577292650938,4,1,0.7,MLP
7,4,0,0.6667374117299915,0.6692366726696491,4,1,0.7,MLP
7,4,1,0.6307370662689209,0.5856372453272343,4,1,0.7,MLP
7,4,2,0.5976927146315575,0.5630405761301518,4,1,0.7,MLP
7,4,3,0.5869246840476989,0.5556852091103792,4,1,0.7,MLP
7,4,4,0.581664702296257,0.5478909350931644,4,1,0.7,MLP
7,4,5,0.5768952667713165,0.5448654230684042,4,1,0.7,MLP
7,5,0,0.707116337493062,0.7057267367839813,4,1,0.7,MLP
7,5,1,0.6620192021131516,0.6042171265929938,4,1,0.7,MLP
7,5,2,0.6218992531299591,0.5697125799953937,4,1,0.7,MLP
7,5,3,0.6108181580901146,0.5538050450384617,4,1,0.7,MLP
7,5,4,0.6025697365403175,0.5476176925003529,4,1,0.7,MLP
7,6,0,0.7135766236111521,0.7081363424658775,4,1,0.7,MLP
7,6,1,0.663469235599041,0.6081525534391403,4,1,0.7,MLP
7,6,2,0.6182021379470826,0.5637320563197136,4,1,0.7,MLP
7,6,3,0.6035759598016739,0.5476849555969239,4,1,0.7,MLP
7,6,4,0.5993097931146621,0.5406166348606348,4,1,0.7,MLP
7,6,5,0.5973270043730736,0.537700205668807,4,1,0.7,MLP
7,7,0,0.732892426662147,0.7343867719173431,4,1,0.7,MLP
7,7,1,0.6370906502008438,0.562216031178832,4,1,0.7,MLP
7,7,2,0.5997156232595444,0.5440240725874901,4,1,0.7,MLP
7,7,3,0.5818083167076111,0.5375187698751688,4,1,0.7,MLP
7,7,4,0.5805153623223305,0.5361613005399704,4,1,0.7,MLP
7,8,0,0.6756652005016803,0.6705450534820556,4,1,0.7,MLP
7,8,1,0.6207633525133133,0.5660205878317356,4,1,0.7,MLP
