Combination,Fold,Epoch,Train Loss,Validation Loss,Hidden Dimension,Number of Layers,Initial Learning Rate,Model
1,0,0,0.7015046187809535,0.7036598727107048,1,1,0.7,MLP
1,0,1,0.5942029967904091,0.46066412031650544,1,1,0.7,MLP
1,0,2,0.5525514662265778,0.43591346926987173,1,1,0.7,MLP
1,1,0,0.6903725237186467,0.6942829757928848,1,1,0.7,MLP
1,1,1,0.6553743630647659,0.6001623854041099,1,1,0.7,MLP
1,2,0,0.8705294824604479,0.8666561752557754,1,1,0.7,MLP
1,2,1,0.5825857847929001,0.43306417427957056,1,1,0.7,MLP
1,2,2,0.5540366068482399,0.42971830554306506,1,1,0.7,MLP
1,2,3,0.5531964585185051,0.4246147722005844,1,1,0.7,MLP
1,2,4,0.5530662462115288,0.41874861270189284,1,1,0.7,MLP
1,3,0,0.8202166079144393,0.8190009079873561,1,1,0.7,MLP
1,3,1,0.6994489938020706,0.6897178970277309,1,1,0.7,MLP
1,4,0,0.6651793263852597,0.659025190025568,1,1,0.7,MLP
1,4,1,0.6096540555357933,0.508584514260292,1,1,0.7,MLP
1,5,0,0.7031996387988328,0.7035687550902366,1,1,0.7,MLP
1,5,1,0.6664381802082062,0.6201056517660618,1,1,0.7,MLP
1,5,2,0.6461915105581284,0.5988550826907157,1,1,0.7,MLP
1,5,3,0.6405146107077598,0.5819747146219015,1,1,0.7,MLP
1,5,4,0.6165170624852181,0.49411542937159536,1,1,0.7,MLP
1,6,0,0.7951668735593558,0.7939513184130191,1,1,0.7,MLP
1,6,1,0.6245171308517456,0.5220608375966549,1,1,0.7,MLP
1,7,0,0.7349942028522491,0.7423320651054383,1,1,0.7,MLP
1,7,1,0.6560514032840729,0.6022763576358556,1,1,0.7,MLP
1,8,0,0.6765462853014469,0.6863396696746349,1,1,0.7,MLP
1,8,1,0.5812330082058906,0.45019744858145716,1,1,0.7,MLP
1,8,2,0.5511159986257553,0.4461567014455795,1,1,0.7,MLP
1,8,3,0.5508824169635773,0.43861109502613543,1,1,0.7,MLP
1,9,0,0.8525235321372747,0.8471773371100426,1,1,0.7,MLP
1,9,1,0.6546234920620918,0.5055773578584194,1,1,0.7,MLP
1,9,2,0.5990432471036911,0.49736662544310095,1,1,0.7,MLP
2,0,0,0.799201390014163,0.7970545895397663,1,1,0.7,RNN
2,0,1,0.6904325559735298,0.6164298854768276,1,1,0.7,RNN
2,0,2,0.3898273821920156,0.31320136366412044,1,1,0.7,RNN
2,1,0,0.6270006053814929,0.6256435424089432,1,1,0.7,RNN
2,1,1,0.4024881150573492,0.3175813939422369,1,1,0.7,RNN
2,1,2,0.30577885955572126,0.2974264670163393,1,1,0.7,RNN
2,1,3,0.29741431549191477,0.2946113637648523,1,1,0.7,RNN
2,1,4,0.2960647627711296,0.2908987434580922,1,1,0.7,RNN
2,2,0,0.7160996175238065,0.7174932390451432,1,1,0.7,RNN
2,2,1,0.5441516287624836,0.3193708620965481,1,1,0.7,RNN
2,2,2,0.30687281079590323,0.29245086284354327,1,1,0.7,RNN
2,2,3,0.2983468290418386,0.2913597110658884,1,1,0.7,RNN
2,2,4,0.2959511660039425,0.2907549805007875,1,1,0.7,RNN
2,2,5,0.29663085415959356,0.2868078965693712,1,1,0.7,RNN
2,3,0,0.8869881164548653,0.8885254420340061,1,1,0.7,RNN
2,3,1,0.414308450371027,0.33523893682286143,1,1,0.7,RNN
2,4,0,0.6861610634252429,0.6935891289263963,1,1,0.7,RNN
2,4,1,0.36604400388896463,0.287908555008471,1,1,0.7,RNN
2,4,2,0.2984269857406616,0.27915515219792725,1,1,0.7,RNN
2,4,3,0.29890888594090936,0.27788698561489583,1,1,0.7,RNN
2,4,4,0.29802550561726093,0.2748679338954389,1,1,0.7,RNN
2,5,0,0.7591857109218836,0.7449393235146999,1,1,0.7,RNN
2,5,1,0.55491351634264,0.3855199808254838,1,1,0.7,RNN
2,5,2,0.2834701746702194,0.38106024274602535,1,1,0.7,RNN
2,5,3,0.2775610201060772,0.3758369466289878,1,1,0.7,RNN
2,5,4,0.27551546432077884,0.37421099878847597,1,1,0.7,RNN
2,6,0,0.6703897587954998,0.676810047775507,1,1,0.7,RNN
2,6,1,0.3790717501193285,0.30894461553543806,1,1,0.7,RNN
2,7,0,0.8103150757029652,0.7882749199867248,1,1,0.7,RNN
2,7,1,0.6409803397953511,0.4081635117530823,1,1,0.7,RNN
2,7,2,0.3250681832432747,0.29862512908875943,1,1,0.7,RNN
2,7,3,0.3003466609865427,0.2940059260465205,1,1,0.7,RNN
2,8,0,0.9221393506973982,0.9497557811439037,1,1,0.7,RNN
2,8,1,0.4403315056115389,0.27791362507268785,1,1,0.7,RNN
2,8,2,0.3062557905912399,0.26898233834654095,1,1,0.7,RNN
2,9,0,0.606171709112823,0.6113267451524734,1,1,0.7,RNN
2,9,1,0.33521953262388704,0.28471274124458434,1,1,0.7,RNN
3,0,0,0.7071394514026388,0.690751513838768,1,1,0.7,LSTM
3,0,1,0.5386867135763168,0.31919589042663576,1,1,0.7,LSTM
3,0,2,0.29389465823769567,0.2917505530640483,1,1,0.7,LSTM
3,0,3,0.2657330447807908,0.25690822768956423,1,1,0.7,LSTM
3,1,0,0.6527569795027375,0.6641952782869339,1,1,0.7,LSTM
3,1,1,0.4068629700690508,0.3853095659986138,1,1,0.7,LSTM
3,1,2,0.3556207366287708,0.36777782812714577,1,1,0.7,LSTM
3,1,3,0.30919494666159153,0.31699938466772437,1,1,0.7,LSTM
3,1,4,0.26757493168115615,0.3030204612761736,1,1,0.7,LSTM
3,1,5,0.23501981925219298,0.27069607744924723,1,1,0.7,LSTM
3,1,6,0.2235579915344715,0.26436002273112535,1,1,0.7,LSTM
3,1,7,0.2179637212306261,0.25702056554146113,1,1,0.7,LSTM
3,1,8,0.21562222056090832,0.24840601184405386,1,1,0.7,LSTM
3,1,9,0.2105663813650608,0.24337919065728783,1,1,0.7,LSTM
3,1,10,0.20613307133316994,0.2403811344411224,1,1,0.7,LSTM
3,1,11,0.2030164238065481,0.2395352371968329,1,1,0.7,LSTM
3,1,12,0.20059038661420345,0.2335169960744679,1,1,0.7,LSTM
3,1,13,0.19846544470638036,0.2319121894426644,1,1,0.7,LSTM
3,1,14,0.19563385378569365,0.23112386143766345,1,1,0.7,LSTM
3,1,15,0.19571732860058547,0.22683379845693707,1,1,0.7,LSTM
3,1,16,0.19493116214871406,0.22255513155832887,1,1,0.7,LSTM
3,2,0,0.7567153957007188,0.7591747403144836,1,1,0.7,LSTM
3,2,1,0.4740229345858097,0.3090672306716442,1,1,0.7,LSTM
3,2,2,0.28766160402446983,0.25889008967205884,1,1,0.7,LSTM
3,3,0,0.8013519998639822,0.7980511352419853,1,1,0.7,LSTM
3,3,1,0.5314981356263161,0.31969279795885086,1,1,0.7,LSTM
3,3,2,0.2953721426427364,0.2873471858911216,1,1,0.7,LSTM
3,3,3,0.28257915154099467,0.2776849357411265,1,1,0.7,LSTM
3,4,0,0.7948189318180084,0.7937790371477604,1,1,0.7,LSTM
3,4,1,0.7032386466860772,0.6865389414131642,1,1,0.7,LSTM
3,4,2,0.6891270339488983,0.6857707545161247,1,1,0.7,LSTM
3,4,3,0.6805865854024887,0.6467694967985154,1,1,0.7,LSTM
3,4,4,0.5139174655079841,0.3926292693242431,1,1,0.7,LSTM
3,4,5,0.3165214829146862,0.33783708987757566,1,1,0.7,LSTM
3,5,0,0.7829601783305407,0.7786702588200569,1,1,0.7,LSTM
3,5,1,0.6983449831604958,0.6814489081501961,1,1,0.7,LSTM
3,5,2,0.6439244627952576,0.5497070141136646,1,1,0.7,LSTM
3,5,3,0.44795904234051703,0.3583489483222365,1,1,0.7,LSTM
3,5,4,0.3459412507712841,0.31526276376098394,1,1,0.7,LSTM
3,5,5,0.31283131912350653,0.2967763427644968,1,1,0.7,LSTM
3,5,6,0.29682860150933266,0.29109697313979266,1,1,0.7,LSTM
3,5,7,0.28727008365094664,0.2830464791506529,1,1,0.7,LSTM
3,5,8,0.2810699090361595,0.2757600954268128,1,1,0.7,LSTM
3,5,9,0.274273918941617,0.2709649423137307,1,1,0.7,LSTM
3,5,10,0.2700292833149433,0.26366905299946664,1,1,0.7,LSTM
3,5,11,0.2605270478874445,0.2567586304619908,1,1,0.7,LSTM
3,5,12,0.2522594939917326,0.24844189560972155,1,1,0.7,LSTM
3,5,13,0.2431040357798338,0.2410724320448935,1,1,0.7,LSTM
3,6,0,0.7053219743072987,0.7041802331805229,1,1,0.7,LSTM
3,6,1,0.5785490870475769,0.42889356017112734,1,1,0.7,LSTM
3,6,2,0.3864456847310066,0.30815766006708145,1,1,0.7,LSTM
3,6,3,0.3225930128246546,0.26732030203565954,1,1,0.7,LSTM
3,6,4,0.2997449580579996,0.24987584352493286,1,1,0.7,LSTM
3,6,5,0.2882678162306547,0.24202862782403828,1,1,0.7,LSTM
3,6,6,0.2803866781294346,0.23450960842892526,1,1,0.7,LSTM
3,6,7,0.27422323152422906,0.2295770665630698,1,1,0.7,LSTM
3,6,8,0.2695311073213816,0.22559806341305375,1,1,0.7,LSTM
3,6,9,0.26477072238922117,0.22021322548389435,1,1,0.7,LSTM
3,6,10,0.260198749601841,0.21863596653565764,1,1,0.7,LSTM
3,6,11,0.25680355355143547,0.21387877129018307,1,1,0.7,LSTM
3,6,12,0.2530773501843214,0.21108407583087682,1,1,0.7,LSTM
3,6,13,0.24995801746845245,0.20837861262261867,1,1,0.7,LSTM
3,6,14,0.24745933711528778,0.20617895876057446,1,1,0.7,LSTM
3,6,15,0.24533901568502187,0.20404704594984652,1,1,0.7,LSTM
3,6,16,0.2433300320059061,0.20212404555641114,1,1,0.7,LSTM
3,6,17,0.24171148519963026,0.20059000593610107,1,1,0.7,LSTM
3,6,18,0.24027881324291228,0.19949762704782187,1,1,0.7,LSTM
3,6,19,0.23921020179986954,0.19826148860156537,1,1,0.7,LSTM
3,6,20,0.23804113380610942,0.19723515999503433,1,1,0.7,LSTM
3,6,21,0.23696577716618777,0.19601792730391027,1,1,0.7,LSTM
3,6,22,0.236143035069108,0.19486826742067934,1,1,0.7,LSTM
3,6,23,0.23540684413164853,0.1939906222280115,1,1,0.7,LSTM
3,6,24,0.234582475759089,0.19323693392798305,1,1,0.7,LSTM
3,6,25,0.2338442664593458,0.19250195757485927,1,1,0.7,LSTM
3,6,26,0.23333346676081418,0.191956942435354,1,1,0.7,LSTM
3,6,27,0.23271431010216476,0.19139149389229715,1,1,0.7,LSTM
3,6,28,0.23222368583083153,0.19091484979726375,1,1,0.7,LSTM
3,6,29,0.23176890350878238,0.19047331297770143,1,1,0.7,LSTM
3,6,30,0.231343805976212,0.1900408544577658,1,1,0.7,LSTM
3,6,31,0.2309769129380584,0.18966815760359168,1,1,0.7,LSTM
3,6,32,0.23068190291523932,0.18933147955685853,1,1,0.7,LSTM
3,6,33,0.2303961593657732,0.1890371875371784,1,1,0.7,LSTM
3,6,34,0.23013052381575108,0.1887783889658749,1,1,0.7,LSTM
3,6,35,0.2298464486375451,0.18853324754163622,1,1,0.7,LSTM
3,6,36,0.2296565493568778,0.18830864150077103,1,1,0.7,LSTM
3,6,37,0.2294441858306527,0.18811543406918646,1,1,0.7,LSTM
3,6,38,0.2292379293590784,0.18794402997009457,1,1,0.7,LSTM
3,6,39,0.22909645419567823,0.1877909183036536,1,1,0.7,LSTM
3,6,40,0.22893797978758812,0.18765562982298434,1,1,0.7,LSTM
3,6,41,0.2288163650780916,0.1875349623616785,1,1,0.7,LSTM
3,6,42,0.22870160266757011,0.18742559663951397,1,1,0.7,LSTM
3,7,0,0.7195477614179253,0.7184846997261047,1,1,0.7,LSTM
3,7,1,0.6493015930056572,0.47451681159436704,1,1,0.7,LSTM
3,7,2,0.3312218807637691,0.2965917891822755,1,1,0.7,LSTM
3,7,3,0.26476516127586364,0.28683629017323253,1,1,0.7,LSTM
3,7,4,0.24932898506522178,0.2777035884559155,1,1,0.7,LSTM
3,7,5,0.2375310080125928,0.2754605248570442,1,1,0.7,LSTM
3,7,6,0.23129407539963723,0.2720002500340343,1,1,0.7,LSTM
3,8,0,0.927603410743177,0.9368083283305169,1,1,0.7,LSTM
3,8,1,0.666283032298088,0.562005178257823,1,1,0.7,LSTM
3,8,2,0.444505325704813,0.36182205379009247,1,1,0.7,LSTM
3,8,3,0.3174183115363121,0.3097080348059535,1,1,0.7,LSTM
3,8,4,0.28256773240864275,0.29351806463673713,1,1,0.7,LSTM
3,8,5,0.2691066201776266,0.2881590621545911,1,1,0.7,LSTM
3,8,6,0.26086861081421375,0.28224734840914606,1,1,0.7,LSTM
3,8,7,0.254363926127553,0.2768578937277198,1,1,0.7,LSTM
3,8,8,0.2474600974470377,0.2706629023887217,1,1,0.7,LSTM
3,8,9,0.23965538516640664,0.26574339671060443,1,1,0.7,LSTM
3,8,10,0.23127594739198684,0.25828374074772,1,1,0.7,LSTM
3,8,11,0.22232164442539215,0.2538273762445897,1,1,0.7,LSTM
3,8,12,0.21506300438195466,0.2478740095626563,1,1,0.7,LSTM
3,8,13,0.21138835716992616,0.24405920240096748,1,1,0.7,LSTM
3,8,14,0.20580612476915122,0.24317257152870297,1,1,0.7,LSTM
3,8,15,0.20239121224731207,0.2395821915473789,1,1,0.7,LSTM
3,8,16,0.20021737590432168,0.2385449420660734,1,1,0.7,LSTM
3,8,17,0.1979140404611826,0.23820902528241278,1,1,0.7,LSTM
3,8,18,0.19689465519040822,0.2367794921156019,1,1,0.7,LSTM
3,9,0,0.7244596034288406,0.7338304787874221,1,1,0.7,LSTM
3,9,1,0.6752458482980728,0.6280057996511459,1,1,0.7,LSTM
3,9,2,0.42989958114922044,0.28703087931498883,1,1,0.7,LSTM
3,9,3,0.28299560584127903,0.25159454606473447,1,1,0.7,LSTM
3,9,4,0.2717920932918787,0.2457431954331696,1,1,0.7,LSTM
3,9,5,0.25757803954184055,0.22417588070966304,1,1,0.7,LSTM
3,9,6,0.24905970878899097,0.21477484521456064,1,1,0.7,LSTM
4,0,0,0.7066795613084521,0.7131571896374226,2,1,0.7,MLP
4,0,1,0.658507639169693,0.6149955719709397,2,1,0.7,MLP
4,0,2,0.6101028904318809,0.5131653148680926,2,1,0.7,MLP
4,1,0,0.7269193203853709,0.7095908127725125,2,1,0.7,MLP
4,1,1,0.6588912755250931,0.6063057787716388,2,1,0.7,MLP
4,1,2,0.6262777030467988,0.5099800635129214,2,1,0.7,MLP
4,2,0,0.6641661390396101,0.6663419649004936,2,1,0.7,MLP
4,2,1,0.5594970978796482,0.42744289711117744,2,1,0.7,MLP
4,2,2,0.5233073025941849,0.4227919843047857,2,1,0.7,MLP
4,2,3,0.5207330897450447,0.42064320519566534,2,1,0.7,MLP
4,2,4,0.5159198082983494,0.4001413378864527,2,1,0.7,MLP
4,2,5,0.5042888998985291,0.39470374286174775,2,1,0.7,MLP
4,2,6,0.4998880110681057,0.3927451979368925,2,1,0.7,MLP
4,3,0,0.6971383141353726,0.6999837264418602,2,1,0.7,MLP
4,3,1,0.604197458922863,0.42970396503806113,2,1,0.7,MLP
4,3,2,0.5544050842523575,0.42261867187917235,2,1,0.7,MLP
4,3,3,0.55372534096241,0.4200401909649372,2,1,0.7,MLP
4,3,4,0.5528341546654701,0.41618834659457205,2,1,0.7,MLP
4,4,0,0.6782292505726218,0.6777886793017387,2,1,0.7,MLP
4,4,1,0.5995391145348549,0.47267571538686753,2,1,0.7,MLP
4,4,2,0.5368586406111717,0.4426559053361416,2,1,0.7,MLP
4,4,3,0.5334521472454071,0.43747077267616985,2,1,0.7,MLP
4,5,0,0.7207015195861459,0.7227879099547863,2,1,0.7,MLP
4,5,1,0.691527709364891,0.689657662063837,2,1,0.7,MLP
4,5,2,0.6882951438426972,0.6888319052755832,2,1,0.7,MLP
4,6,0,0.7316776277497411,0.7263109736144543,2,1,0.7,MLP
4,6,1,0.560069115459919,0.4100966464728117,2,1,0.7,MLP
4,6,2,0.5042204655706882,0.40448362194001675,2,1,0.7,MLP
4,6,3,0.5011966735124588,0.40045951381325723,2,1,0.7,MLP
4,7,0,0.7093780900351703,0.6975820023566485,2,1,0.7,MLP
4,7,1,0.562788337469101,0.3995937243103981,2,1,0.7,MLP
4,7,2,0.5292931482195854,0.3943284532055259,2,1,0.7,MLP
4,7,3,0.526938009262085,0.38342374190688133,2,1,0.7,MLP
4,8,0,0.7342091547325253,0.7354797832667828,2,1,0.7,MLP
4,8,1,0.6128026470541954,0.450670250877738,2,1,0.7,MLP
4,8,2,0.5447530925273896,0.4441007886081934,2,1,0.7,MLP
4,8,3,0.5403325013816357,0.4198494467884302,2,1,0.7,MLP
4,9,0,0.8064550733193755,0.8101182110607624,2,1,0.7,MLP
4,9,1,0.5727901659905911,0.3869309417903423,2,1,0.7,MLP
4,9,2,0.5119104892015457,0.36811939664185045,2,1,0.7,MLP
5,0,0,0.6689221953041852,0.6757537856698036,2,1,0.7,RNN
5,0,1,0.3723738223314285,0.27285402212291954,2,1,0.7,RNN
5,0,2,0.29218154214322567,0.2509914874099195,2,1,0.7,RNN
5,0,3,0.2754857834428549,0.23666443889960648,2,1,0.7,RNN
5,1,0,0.7034131030019906,0.715805197507143,2,1,0.7,RNN
5,1,1,0.3940480910241604,0.2778273466043174,2,1,0.7,RNN
5,1,2,0.2963131405413151,0.2725959446281195,2,1,0.7,RNN
5,1,3,0.2893099047243595,0.27006106516346334,2,1,0.7,RNN
5,2,0,0.8014246649241873,0.7951940178871155,2,1,0.7,RNN
5,2,1,0.3728399146348238,0.33250708496198056,2,1,0.7,RNN
5,3,0,0.7426536580015506,0.7406434565782547,2,1,0.7,RNN
5,3,1,0.39203867986798285,0.3167911611497402,2,1,0.7,RNN
5,3,2,0.2977695889770985,0.2991381966508925,2,1,0.7,RNN
5,4,0,0.6873121161013842,0.686217873543501,2,1,0.7,RNN
5,4,1,0.4082819283008575,0.34742251560091975,2,1,0.7,RNN
5,4,2,0.2996999640017748,0.32457641838118434,2,1,0.7,RNN
5,4,3,0.28827326372265816,0.3232001459226012,2,1,0.7,RNN
5,4,4,0.29184628576040267,0.32059357641264796,2,1,0.7,RNN
5,5,0,0.6687964772805571,0.676483266800642,2,1,0.7,RNN
5,5,1,0.34903740622103213,0.2768454750999808,2,1,0.7,RNN
5,6,0,0.6197275291197002,0.6142752781510353,2,1,0.7,RNN
5,6,1,0.3525502845644951,0.3308297094888985,2,1,0.7,RNN
5,7,0,0.6804673433303833,0.6659051045775414,2,1,0.7,RNN
5,7,1,0.3668052785098553,0.28250645361840726,2,1,0.7,RNN
5,7,2,0.3015866808593273,0.28190499683842063,2,1,0.7,RNN
5,7,3,0.2968611795455217,0.25615461068227885,2,1,0.7,RNN
5,7,4,0.29093852303922174,0.25493458481505515,2,1,0.7,RNN
5,8,0,0.7575509361922741,0.7390191651880741,2,1,0.7,RNN
5,8,1,0.3937500216066837,0.28390654725953934,2,1,0.7,RNN
5,8,2,0.3047337979078293,0.27196226762607695,2,1,0.7,RNN
5,8,3,0.2934760883450508,0.26006071800366043,2,1,0.7,RNN
5,8,4,0.29029077515006063,0.24956472711637617,2,1,0.7,RNN
5,9,0,0.7117079224437475,0.712163845449686,2,1,0.7,RNN
5,9,1,0.3976616352796555,0.28958718534559014,2,1,0.7,RNN
6,0,0,0.7150281115568111,0.7141749352216721,2,1,0.7,LSTM
6,0,1,0.6864856213331223,0.6396516144275666,2,1,0.7,LSTM
6,0,2,0.40294823981821537,0.270246200542897,2,1,0.7,LSTM
6,0,3,0.2956943493336439,0.23959345510229468,2,1,0.7,LSTM
6,0,4,0.2702561765909195,0.21271741529926658,2,1,0.7,LSTM
6,0,5,0.25935220830142497,0.20446184910833837,2,1,0.7,LSTM
6,0,6,0.2617757737636566,0.1983132477849722,2,1,0.7,LSTM
6,0,7,0.24248862117528916,0.1899990894831717,2,1,0.7,LSTM
6,0,8,0.23638847544789315,0.1874350938014686,2,1,0.7,LSTM
6,1,0,0.7073963936152202,0.7066991068422794,2,1,0.7,LSTM
6,1,1,0.5705371849238873,0.36554546263068916,2,1,0.7,LSTM
6,1,2,0.27590716890990735,0.3048772872425616,2,1,0.7,LSTM
6,1,3,0.24565390236675738,0.2941833215299994,2,1,0.7,LSTM
6,2,0,0.7051015628767866,0.6965982802212238,2,1,0.7,LSTM
6,2,1,0.6677341684699059,0.5933236427605152,2,1,0.7,LSTM
6,2,2,0.407828313857317,0.3181451361626387,2,1,0.7,LSTM
6,2,3,0.2832738935947418,0.30677430927753446,2,1,0.7,LSTM
6,2,4,0.2756822966039181,0.29750714665278793,2,1,0.7,LSTM
6,2,5,0.2621357016265392,0.28987496509216726,2,1,0.7,LSTM
6,2,6,0.24484434369951485,0.2852232691831887,2,1,0.7,LSTM
6,2,7,0.23122955281287433,0.2628117743413895,2,1,0.7,LSTM
6,3,0,0.6499961057677865,0.6541261315345764,2,1,0.7,LSTM
6,3,1,0.38857111558318136,0.28553745420649645,2,1,0.7,LSTM
6,3,2,0.25761399380862715,0.2571235032752156,2,1,0.7,LSTM
6,3,3,0.22793737705796957,0.251239587366581,2,1,0.7,LSTM
6,4,0,0.6959598116576672,0.7053118266165257,2,1,0.7,LSTM
6,4,1,0.38796941451728345,0.2966490534134209,2,1,0.7,LSTM
6,4,2,0.26001979149878024,0.24818277265876532,2,1,0.7,LSTM
6,4,3,0.24090514071285724,0.2169291999656707,2,1,0.7,LSTM
6,4,4,0.22313098050653934,0.2111741967033595,2,1,0.7,LSTM
6,4,5,0.2121729927137494,0.20682235467247664,2,1,0.7,LSTM
6,4,6,0.20544774495065213,0.2018492292612791,2,1,0.7,LSTM
6,4,7,0.20333434417843818,0.1997983016073704,2,1,0.7,LSTM
6,5,0,0.678162632882595,0.6788277812302113,2,1,0.7,LSTM
6,5,1,0.42166623696684835,0.2775451415218413,2,1,0.7,LSTM
6,5,2,0.2780052084475756,0.23833572408184409,2,1,0.7,LSTM
6,5,3,0.2646262515336275,0.21944860192015767,2,1,0.7,LSTM
6,5,4,0.240078048594296,0.21534708025865257,2,1,0.7,LSTM
6,5,5,0.2287481440231204,0.20579457795247436,2,1,0.7,LSTM
6,5,6,0.22161990217864513,0.1998964598402381,2,1,0.7,LSTM
6,5,7,0.21688608787953853,0.19051723005250096,2,1,0.7,LSTM
6,5,8,0.2136615589261055,0.18771043783053756,2,1,0.7,LSTM
6,5,9,0.20739084295928478,0.18571930374018847,2,1,0.7,LSTM
6,6,0,0.7131616892293096,0.7154301922768355,2,1,0.7,LSTM
6,6,1,0.48693230710923674,0.35799932200461626,2,1,0.7,LSTM
6,6,2,0.41192417666316034,0.28901609014719726,2,1,0.7,LSTM
6,7,0,0.7685890644788742,0.75882937759161,2,1,0.7,LSTM
6,7,1,0.5354740247130394,0.3254172667860985,2,1,0.7,LSTM
6,7,2,0.29239588268101213,0.250111947953701,2,1,0.7,LSTM
6,7,3,0.26775570027530193,0.21756332349032165,2,1,0.7,LSTM
6,7,4,0.23557308595627546,0.20466082282364367,2,1,0.7,LSTM
6,7,5,0.2275205971673131,0.1927606226410717,2,1,0.7,LSTM
6,8,0,0.7801348838955164,0.7609381400048733,2,1,0.7,LSTM
6,8,1,0.4800861869007349,0.3188622634857893,2,1,0.7,LSTM
6,8,2,0.2815764155238867,0.2725552186369896,2,1,0.7,LSTM
6,8,3,0.2586136287078261,0.2573886901140213,2,1,0.7,LSTM
6,8,4,0.24950162936002016,0.25037140855565665,2,1,0.7,LSTM
6,8,5,0.22787551991641522,0.23202747302129864,2,1,0.7,LSTM
6,8,6,0.2216142263263464,0.22628205064684154,2,1,0.7,LSTM
6,8,7,0.2165519604459405,0.22368506235070526,2,1,0.7,LSTM
6,8,8,0.24303356129676104,0.22331321612000465,2,1,0.7,LSTM
6,8,9,0.2084214583039284,0.21878386582247913,2,1,0.7,LSTM
6,9,0,0.7279714547097683,0.7223700657486916,2,1,0.7,LSTM
6,9,1,0.46427180916070937,0.28791067395359277,2,1,0.7,LSTM
6,9,2,0.2732732303440571,0.25049920128658415,2,1,0.7,LSTM
6,9,3,0.2529488118365407,0.2399575208313763,2,1,0.7,LSTM
6,9,4,0.23788544852286578,0.21747845630161464,2,1,0.7,LSTM
6,9,5,0.20726491156965493,0.2052198313176632,2,1,0.7,LSTM
7,0,0,0.7594684571559941,0.763180336356163,4,1,0.7,MLP
7,0,1,0.5927224464714527,0.46022153869271276,4,1,0.7,MLP
7,0,2,0.5153064519166947,0.4179917907342315,4,1,0.7,MLP
7,0,3,0.4714402101933956,0.36230912562459705,4,1,0.7,MLP
7,0,4,0.45790189802646636,0.35666436050087214,4,1,0.7,MLP
7,0,5,0.4533528581261635,0.34445613622665405,4,1,0.7,MLP
7,0,6,0.45323056951165197,0.3439944013953209,4,1,0.7,MLP
7,0,7,0.4526351474225521,0.34266916532069447,4,1,0.7,MLP
7,0,8,0.4523209370672703,0.34085116982460023,4,1,0.7,MLP
7,1,0,0.7317176212157522,0.7252407744526863,4,1,0.7,MLP
7,1,1,0.5903310269117356,0.5024420019239187,4,1,0.7,MLP
7,1,2,0.5130729235708713,0.47773144878447055,4,1,0.7,MLP
7,1,3,0.495010632276535,0.4615072712302208,4,1,0.7,MLP
7,1,4,0.48670259565114976,0.4543603226542473,4,1,0.7,MLP
7,2,0,0.7313389762437769,0.7304302141070366,4,1,0.7,MLP
7,2,1,0.5821415692567825,0.4559124350547791,4,1,0.7,MLP
7,2,2,0.5232300817966461,0.42220657505095005,4,1,0.7,MLP
7,2,3,0.5092960231006145,0.39963336270302535,4,1,0.7,MLP
7,3,0,0.7200293243197459,0.7155533716082573,4,1,0.7,MLP
7,3,1,0.6158000931143761,0.4283264193683863,4,1,0.7,MLP
